timestamp,F3
497871,119.6257
497875,53.85082
497878,145.3972
497882,86.9306
497886,97.70077
497890,127.7034
497894,53.08152
497898,138.4735
497902,85.77666
497906,97.70077
497910,141.5507
497914,65.77493
497918,149.6283
497922,97.31612
497926,93.46963
497930,144.6279
497934,68.08282
497938,143.0893
497942,94.62358
497946,85.00736
497950,148.4744
497954,64.62098
497958,140.0121
497962,104.2398
497966,89.2385
497970,145.7819
497974,67.69817
497978,154.6288
497982,134.2424
497986,115.01
497990,177.7077
497994,78.46833
497998,142.32
498002,123.8569
498005,97.70077
498009,171.1687
498013,88.08455
498017,144.2433
498021,126.1648
498025,90.77709
498029,166.1682
498033,85.77666
498037,148.859
498041,135.781
498045,85.77666
498049,171.5533
498053,100.3933
498057,149.2437
498061,141.5507
498065,86.9306
498069,174.2459
498073,99.62401
498077,140.7814
498081,152.7055
498085,100.0087
498089,185.4007
498093,106.5477
498097,148.0897
498101,166.5529
498105,102.3166
498109,186.17
498113,111.5481
498117,141.5507
498121,170.3994
498125,104.2398
498129,193.4783
498132,126.1648
498136,138.8582
498140,167.3222
498144,96.16217
498148,171.938
498152,110.3942
498156,141.5507
498160,185.7853
498164,102.7012
498168,180.4002
498172,123.8569
498176,131.9345
498180,182.7081
498184,98.08542
498188,176.5537
498192,130.0113
498196,126.9341
498200,183.4774
498204,105.7784
498208,189.6318
498212,143.474
498216,125.3955
498220,180.0156
498224,97.70077
498228,174.2459
498232,143.0893
498236,121.9336
498240,183.4774
498244,100.778
498248,172.3226
498252,140.3968
498256,105.7784
498259,176.1691
498263,88.85385
498267,149.6283
498271,139.6275
498275,113.4714
498279,195.0169
498283,105.7784
498287,163.8603
498291,156.552
498295,116.1639
498299,191.555
498303,106.163
498307,153.0902
498311,149.2437
498315,99.23936
498319,179.2463
498323,100.778
498327,148.0897
498331,155.0134
498335,98.85471
498339,186.5546
498343,118.8564
498347,156.1674
498351,163.4757
498355,101.1626
498359,190.7857
498363,116.1639
498367,151.9362
498371,180.0156
498375,110.7788
498379,186.17
498383,121.9336
498386,151.1669
498390,183.4774
498394,112.3174
498398,190.7857
498402,122.7029
498406,144.6279
498410,182.3235
498414,103.0858
498418,191.555
498422,137.3196
498426,137.7042
498430,181.1695
498434,104.2398
498438,192.3243
498442,141.5507
498446,133.8577
498450,185.4007
498454,104.6244
498458,188.0932
498462,149.6283
498466,141.1661
498470,197.3248
498474,116.1639
498478,186.9393
498482,148.0897
498486,136.5503
498490,201.9406
498494,121.549
498498,193.4783
498502,165.7836
498506,139.2428
498510,206.941
498513,122.3183
498517,193.0936
498521,172.3226
498525,141.5507
498529,206.5563
498533,119.6257
498537,188.4779
498541,165.3989
498545,121.549
498549,190.7857
498553,101.1626
498557,151.1669
498561,139.6275
498565,100.3933
498569,189.6318
498573,114.2407
498576,163.8603
498580,168.0915
498584,117.3178
498588,197.7094
498592,115.01
498596,158.0906
498600,171.5533
498604,112.3174
498608,199.248
498612,126.9341
498616,163.8603
498620,183.4774
498624,118.4718
498628,200.0173
498632,126.5494
498636,161.9371
498640,193.4783
498644,121.9336
498648,197.7094
498652,139.6275
498656,156.552
498660,176.5537
498664,102.3166
498668,198.0941
498672,136.9349
498676,151.1669
498680,191.555
498684,108.4709
498688,196.1708
498692,140.7814
498696,138.4735
498700,186.9393
498703,112.7021
498707,196.5555
498711,145.7819
498715,134.627
498719,193.4783
498723,117.7025
498727,191.555
498731,146.5511
498735,139.6275
498739,196.9401
498743,107.317
498747,186.17
498751,154.2441
498755,142.7047
498759,215.0186
498763,125.3955
498767,197.7094
498771,174.2459
498775,146.9358
498779,222.3269
498783,132.3191
498787,193.0936
498791,175.7844
498795,149.6283
498799,226.1734
498803,141.9354
498807,191.9397
498811,179.6309
498815,135.3963
498819,214.2493
498823,136.5503
498827,191.9397
498830,188.4779
498834,124.6262
498838,205.4024
498842,136.1656
498846,184.2467
498850,199.6327
498854,146.5511
498858,229.6353
498862,149.2437
498866,183.0928
498870,199.248
498874,140.0121
498878,234.2511
498882,158.4753
498886,178.0923
498890,201.1713
498894,135.3963
498898,214.634
498902,148.859
498906,180.4002
498910,215.4033
498914,136.1656
498918,219.2498
498922,148.0897
498926,167.7068
498930,212.3261
498934,129.242
498938,213.0954
498942,160.3985
498946,169.6301
498950,214.2493
498954,129.242
498957,212.3261
498961,162.3217
498965,154.2441
498969,201.9406
498973,122.7029
498977,206.1717
498981,165.3989
498985,147.7051
498989,201.9406
498993,109.2402
498997,190.4011
499001,155.7827
499005,138.8582
499009,201.5559
499013,115.3946
499017,183.0928
499021,142.7047
499025,113.0867
499029,193.4783
499033,115.01
